customer_id,event,time
0,arrive,0.043498190655956274
0,start,0.043498190655956274
0,depart,0.059747941286945674
1,arrive,0.9343318470980138
1,start,0.9343318470980138
2,arrive,1.6561380817363824
3,arrive,1.9989760664964906
1,depart,4.065159214285007
2,start,4.065159214285007
2,depart,4.90739842443382
3,start,4.90739842443382
4,arrive,5.657126413207038
5,arrive,5.676993082107145
3,depart,6.702443235924585
4,start,6.702443235924585
6,arrive,7.007451649593741
4,depart,7.308381896413426
5,start,7.308381896413426
5,depart,7.704033880113026
6,start,7.704033880113026
7,arrive,7.934665863568577
8,arrive,8.99967879525849
9,arrive,10.292767222198831
6,depart,10.846621027451746
7,start,10.846621027451746
10,arrive,11.442369126940207
7,depart,11.505334977808376
8,start,11.505334977808376
8,depart,12.303512081374334
9,start,12.303512081374334
9,depart,12.997705056790908
10,start,12.997705056790908
11,arrive,13.121248504788147
10,depart,13.122832584874013
11,start,13.122832584874013
11,depart,13.262642144481235
12,arrive,13.933881705804916
12,start,13.933881705804916
12,depart,14.397173900047793
13,arrive,14.816458920381608
13,start,14.816458920381608
13,depart,15.558387457064963
14,arrive,16.253847973385135
14,start,16.253847973385135
15,arrive,16.70807013867367
14,depart,16.862259634450318
15,start,16.862259634450318
16,arrive,16.95619939169816
17,arrive,18.88987159548114
18,arrive,19.392932366699785
19,arrive,19.638374139523243
15,depart,20.193384779821876
16,start,20.193384779821876
20,arrive,20.229324365268777
21,arrive,20.819391581353354
16,depart,21.04084661515766
17,start,21.04084661515766
17,depart,21.084231076572568
18,start,21.084231076572568
18,depart,21.432240414581795
19,start,21.432240414581795
19,depart,22.03809173212874
20,start,22.03809173212874
20,depart,22.076969456409692
21,start,22.076969456409692
21,depart,22.600218463042413
22,arrive,23.65347138300092
22,start,23.65347138300092
22,depart,23.955341441881696
23,arrive,24.503013540704913
23,start,24.503013540704913
23,depart,24.861050044632854
24,arrive,29.600282028892096
24,start,29.600282028892096
25,arrive,30.058873066817856
24,depart,30.35311782392645
25,start,30.35311782392645
26,arrive,30.366209462917137
27,arrive,30.53630893390648
28,arrive,30.59383090224204
25,depart,30.884011801559232
26,start,30.884011801559232
26,depart,31.15584897332528
27,start,31.15584897332528
27,depart,31.302017719833064
28,start,31.302017719833064
28,depart,31.55066343413485
29,arrive,31.74866949727619
29,start,31.74866949727619
29,depart,31.88101476991523
30,arrive,32.287105955244044
30,start,32.287105955244044
30,depart,33.35448375912063
31,arrive,33.47469489074031
31,start,33.47469489074031
31,depart,33.51100645636508
32,arrive,36.98694221033535
32,start,36.98694221033535
33,arrive,37.36558412677518
32,depart,37.918282248374375
33,start,37.918282248374375
33,depart,38.15517062955687
34,arrive,39.23172923388834
34,start,39.23172923388834
34,depart,39.267488128981114
35,arrive,41.247386513997576
35,start,41.247386513997576
35,depart,41.26770495037471
36,arrive,42.040123707456736
36,start,42.040123707456736
37,arrive,42.213025562847854
38,arrive,42.8050468940773
36,depart,43.086171152905834
37,start,43.086171152905834
39,arrive,45.218713722439155
37,depart,45.412734482361216
38,start,45.412734482361216
40,arrive,45.81014543382979
38,depart,46.04713035844105
39,start,46.04713035844105
39,depart,46.19887503040787
40,start,46.19887503040787
41,arrive,46.28565972964809
40,depart,46.650681100996906
41,start,46.650681100996906
41,depart,47.09293910706361
42,arrive,47.879811938533706
42,start,47.879811938533706
42,depart,48.000905211575
43,arrive,49.51025629284321
43,start,49.51025629284321
44,arrive,49.624597512665915
45,arrive,49.889771927658046
46,arrive,50.0439469888292
47,arrive,52.21515278999184
43,depart,52.783098468832655
44,start,52.783098468832655
48,arrive,53.62212489833323
44,depart,54.558667000151736
45,start,54.558667000151736
45,depart,54.66649103771288
46,start,54.66649103771288
46,depart,55.37851959348153
47,start,55.37851959348153
49,arrive,55.61988907065705
50,arrive,55.927754658712885
47,depart,56.23704475543445
48,start,56.23704475543445
48,depart,56.60094574771665
49,start,56.60094574771665
51,arrive,56.85594358641438
49,depart,56.92178684506935
50,start,56.92178684506935
52,arrive,57.358883794625676
53,arrive,57.56193054096486
50,depart,57.59509539215547
51,start,57.59509539215547
51,depart,57.978786611434934
52,start,57.978786611434934
52,depart,58.40109597695396
53,start,58.40109597695396
