customer_id,event,time
0,arrive,2.6309720262386476
0,start,2.6309720262386476
1,arrive,2.8209551258986902
2,arrive,3.092906609657558
3,arrive,3.7179318061345286
0,depart,5.57075942138194
1,start,5.57075942138194
1,depart,5.937180449836767
2,start,5.937180449836767
4,arrive,5.998379702756314
5,arrive,6.174551153459585
2,depart,6.528331096121949
3,start,6.528331096121949
6,arrive,9.422673534221047
7,arrive,9.611043115047842
8,arrive,9.742015118320504
3,depart,10.043938745402622
4,start,10.043938745402622
9,arrive,10.381720039709723
4,depart,10.653372266228502
5,start,10.653372266228502
5,depart,11.003110462272538
6,start,11.003110462272538
6,depart,11.746317433260845
7,start,11.746317433260845
10,arrive,11.874703083231154
7,depart,11.89194012472059
8,start,11.89194012472059
8,depart,11.960320530649977
9,start,11.960320530649977
11,arrive,12.11374150212404
9,depart,12.618004222182533
10,start,12.618004222182533
12,arrive,12.941058525940633
10,depart,13.417763709337176
11,start,13.417763709337176
11,depart,13.722683390484871
12,start,13.722683390484871
12,depart,14.072289036633318
13,arrive,15.684117632894775
13,start,15.684117632894775
14,arrive,16.305995682752833
15,arrive,16.673291878323596
16,arrive,17.01642889148047
17,arrive,17.572853850202662
13,depart,18.11641311866788
14,start,18.11641311866788
14,depart,18.389737790243558
15,start,18.389737790243558
15,depart,18.547964792208614
16,start,18.547964792208614
18,arrive,18.74324525147332
19,arrive,19.599234154715337
16,depart,19.64441961566996
17,start,19.64441961566996
17,depart,19.655904369893133
18,start,19.655904369893133
18,depart,19.89480598762894
19,start,19.89480598762894
19,depart,19.984174271352313
20,arrive,20.464675268189968
20,start,20.464675268189968
21,arrive,20.91920816869846
20,depart,22.431720935752605
21,start,22.431720935752605
21,depart,23.99382116316737
22,arrive,25.42442864732694
22,start,25.42442864732694
23,arrive,25.885791056343084
22,depart,26.119499726250208
23,start,26.119499726250208
23,depart,26.46989391885545
24,arrive,28.155702662305238
24,start,28.155702662305238
25,arrive,28.664978789686103
26,arrive,29.084628072311663
24,depart,29.199002232658735
25,start,29.199002232658735
25,depart,29.573656349149932
26,start,29.573656349149932
27,arrive,29.726923010922334
28,arrive,30.457551785638245
29,arrive,30.56047296350012
30,arrive,30.576602997325896
26,depart,31.0177957734944
27,start,31.0177957734944
27,depart,31.120832234034047
28,start,31.120832234034047
31,arrive,31.605102049402273
32,arrive,31.856526903248277
28,depart,32.04279376105325
29,start,32.04279376105325
29,depart,32.39315085244864
30,start,32.39315085244864
33,arrive,32.61391677653792
34,arrive,32.75642274124776
30,depart,33.27923637674153
31,start,33.27923637674153
35,arrive,33.282074388141694
36,arrive,33.58266657799564
31,depart,34.17069675614776
32,start,34.17069675614776
32,depart,38.130494813347276
33,start,38.130494813347276
37,arrive,38.33098292169346
33,depart,40.9977524682544
34,start,40.9977524682544
38,arrive,41.01206292641105
39,arrive,41.857925281809806
34,depart,43.36173189148553
35,start,43.36173189148553
40,arrive,43.675770509199765
41,arrive,43.743885103011834
35,depart,43.79570510937084
36,start,43.79570510937084
36,depart,45.89328737380497
37,start,45.89328737380497
37,depart,46.14186107867426
38,start,46.14186107867426
42,arrive,46.33995585272096
38,depart,46.534074985713204
39,start,46.534074985713204
43,arrive,46.607068868318215
44,arrive,46.79189418239486
39,depart,47.5744510462982
40,start,47.5744510462982
40,depart,47.605954576538316
41,start,47.605954576538316
41,depart,48.036133874981445
42,start,48.036133874981445
45,arrive,48.47116592957056
46,arrive,49.13682608310982
47,arrive,49.284956868113596
42,depart,49.30606198032098
43,start,49.30606198032098
48,arrive,49.31530234420983
49,arrive,49.39396500288637
50,arrive,49.72501435055384
43,depart,50.257349077386245
44,start,50.257349077386245
44,depart,50.56530350789694
45,start,50.56530350789694
45,depart,50.596542997911456
46,start,50.596542997911456
51,arrive,50.64663486680143
46,depart,51.916481004532194
47,start,51.916481004532194
52,arrive,51.92998160975305
53,arrive,52.03551630902768
54,arrive,52.69844032531975
47,depart,52.705609371492336
48,start,52.705609371492336
48,depart,53.3028670696348
49,start,53.3028670696348
49,depart,53.5477514045166
50,start,53.5477514045166
50,depart,55.84993407910688
51,start,55.84993407910688
55,arrive,56.02714520541266
51,depart,56.205111144737124
52,start,56.205111144737124
52,depart,56.35442174994234
53,start,56.35442174994234
56,arrive,56.76765549249127
57,arrive,57.91663818548878
53,depart,58.00476121279494
54,start,58.00476121279494
54,depart,58.57157654921565
55,start,58.57157654921565
58,arrive,58.67360222032284
55,depart,58.91778524331401
56,start,58.91778524331401
59,arrive,59.289048280672034
60,arrive,59.30881250096279
56,depart,59.51500761158594
57,start,59.51500761158594
61,arrive,60.5564919752048
62,arrive,60.58511673276014
57,depart,60.684332313916045
58,start,60.684332313916045
