customer_id,event,time
0,arrive,0.25384180134582496
0,start,0.25384180134582496
0,depart,2.6822038726288615
1,arrive,2.9515501135708604
1,start,2.9515501135708604
2,arrive,2.9745716618332168
3,arrive,4.227640829616856
1,depart,4.515529003922315
2,start,4.515529003922315
2,depart,4.524388051202941
3,start,4.524388051202941
4,arrive,5.366750403607549
5,arrive,5.841987011376014
3,depart,5.992784430486758
4,start,5.992784430486758
4,depart,6.632771447354445
5,start,6.632771447354445
6,arrive,7.484764280976038
5,depart,7.826528587865615
6,start,7.826528587865615
6,depart,8.171415802521636
7,arrive,8.789011576474199
7,start,8.789011576474199
8,arrive,9.896865788015837
7,depart,11.683427955608693
8,start,11.683427955608693
9,arrive,12.129674085455537
10,arrive,12.236307279145903
11,arrive,13.259775326256642
8,depart,13.66718157608073
9,start,13.66718157608073
9,depart,13.970593517919045
10,start,13.970593517919045
10,depart,14.008988747233348
11,start,14.008988747233348
12,arrive,15.13257527255735
11,depart,15.158592782941016
12,start,15.158592782941016
13,arrive,15.961368291306798
14,arrive,16.253249696008485
15,arrive,16.34636278690803
16,arrive,17.210118292929238
12,depart,17.968635641463475
13,start,17.968635641463475
13,depart,18.839339130927254
14,start,18.839339130927254
14,depart,18.93260165165758
15,start,18.93260165165758
17,arrive,19.073807457803365
18,arrive,19.210471451693852
15,depart,19.277745165999086
16,start,19.277745165999086
19,arrive,19.72904946040199
20,arrive,20.331266165050234
16,depart,20.53339428123386
17,start,20.53339428123386
17,depart,20.747156781049426
18,start,20.747156781049426
21,arrive,21.099982461360227
18,depart,21.354435488717883
19,start,21.354435488717883
19,depart,21.77949377453312
20,start,21.77949377453312
20,depart,22.08413502149825
21,start,22.08413502149825
21,depart,23.062417072715625
22,arrive,25.6938149854425
22,start,25.6938149854425
22,depart,25.742564619768864
23,arrive,27.858100521926165
23,start,27.858100521926165
23,depart,28.62484455557674
24,arrive,28.87646099203107
24,start,28.87646099203107
24,depart,29.476108556086068
25,arrive,29.805575292545786
25,start,29.805575292545786
26,arrive,30.946130856529688
27,arrive,31.23913045821501
25,depart,31.382110157571862
26,start,31.382110157571862
28,arrive,31.39778782221354
26,depart,31.513317768405603
27,start,31.513317768405603
27,depart,31.74539092877565
28,start,31.74539092877565
29,arrive,32.201067955329115
28,depart,32.277682250580405
29,start,32.277682250580405
29,depart,32.75649491815587
30,arrive,32.95012199998174
30,start,32.95012199998174
30,depart,33.57159053015629
31,arrive,33.93351910961855
31,start,33.93351910961855
32,arrive,34.689254478305806
33,arrive,35.1526682096784
34,arrive,35.17931368359937
31,depart,35.19565803382969
32,start,35.19565803382969
32,depart,35.566743555983756
33,start,35.566743555983756
33,depart,35.986781332456246
34,start,35.986781332456246
34,depart,36.09197194483199
35,arrive,37.56820046437078
35,start,37.56820046437078
36,arrive,38.430860455607906
37,arrive,38.50896112437494
35,depart,38.95185216334722
36,start,38.95185216334722
36,depart,38.98950419488523
37,start,38.98950419488523
38,arrive,39.339574051873846
37,depart,39.443061043750745
38,start,39.443061043750745
39,arrive,39.50799952326817
38,depart,40.535604434591505
39,start,40.535604434591505
39,depart,41.16877327424485
40,arrive,42.14006656704739
40,start,42.14006656704739
41,arrive,42.58474650454943
40,depart,43.250940546774714
41,start,43.250940546774714
41,depart,43.30777841383304
42,arrive,44.247269203796854
42,start,44.247269203796854
43,arrive,44.906526017849146
42,depart,45.3367162017379
43,start,45.3367162017379
43,depart,45.48460591493515
44,arrive,47.36801737677732
44,start,47.36801737677732
44,depart,47.587200433796916
45,arrive,49.51403906465301
45,start,49.51403906465301
46,arrive,50.44954032977028
45,depart,51.02639835081885
46,start,51.02639835081885
46,depart,51.34562666666781
47,arrive,52.148451468999525
47,start,52.148451468999525
47,depart,52.528039946191825
48,arrive,53.388123107302036
48,start,53.388123107302036
49,arrive,53.65022704554965
50,arrive,53.69739929076789
48,depart,55.97750908163737
49,start,55.97750908163737
49,depart,56.006978291346854
50,start,56.006978291346854
50,depart,57.504344534347794
51,arrive,57.512360272226516
51,start,57.512360272226516
52,arrive,57.80784572811923
53,arrive,57.808476698682824
51,depart,57.848919186687965
52,start,57.848919186687965
54,arrive,58.65950953504686
52,depart,59.0173751859386
53,start,59.0173751859386
53,depart,59.226598435022176
54,start,59.226598435022176
54,depart,59.46476145795959
55,arrive,60.40679376743763
55,start,60.40679376743763
56,arrive,60.437646661579414
55,depart,60.527285602043094
56,start,60.527285602043094
56,depart,60.69925599823451
57,arrive,61.39989643215335
57,start,61.39989643215335
57,depart,61.490555995532944
58,arrive,61.56043611289766
58,start,61.56043611289766
59,arrive,61.629073113098336
58,depart,61.71637990551377
59,start,61.71637990551377
59,depart,62.489465495745904
60,arrive,62.7568820244109
60,start,62.7568820244109
60,depart,63.062223962147215
61,arrive,63.567138102244336
61,start,63.567138102244336
61,depart,63.796583035503346
62,arrive,64.95254057263395
62,start,64.95254057263395
62,depart,65.79437598110226
63,arrive,66.17226206892741
63,start,66.17226206892741
63,depart,66.89415267692901
64,arrive,67.47668288021092
64,start,67.47668288021092
65,arrive,67.6413631827712
66,arrive,68.32378537455472
67,arrive,68.33379146086838
64,depart,68.44337657455624
65,start,68.44337657455624
65,depart,68.6588990242859
66,start,68.6588990242859
66,depart,68.8485149282705
67,start,68.8485149282705
68,arrive,69.00625520927296
67,depart,69.32791554829355
68,start,69.32791554829355
68,depart,69.49988119838696
69,arrive,71.39014565489903
69,start,71.39014565489903
70,arrive,71.92716459314858
71,arrive,72.56799721035438
69,depart,72.64968995224329
70,start,72.64968995224329
70,depart,74.22508273373893
71,start,74.22508273373893
71,depart,75.37620558908158
72,arrive,76.10137197567713
72,start,76.10137197567713
72,depart,76.80297670092223
73,arrive,76.83774437154007
73,start,76.83774437154007
74,arrive,77.88905970677672
75,arrive,77.90215118332328
73,depart,78.57693761151138
74,start,78.57693761151138
74,depart,78.83008794642024
75,start,78.83008794642024
75,depart,78.84074770257743
76,arrive,80.15517647117062
76,start,80.15517647117062
76,depart,80.35122535132561
77,arrive,80.82285249685012
77,start,80.82285249685012
77,depart,80.91758320583297
78,arrive,81.24700353131846
78,start,81.24700353131846
78,depart,81.6559977646501
79,arrive,82.29552775626628
79,start,82.29552775626628
80,arrive,82.47442720531386
81,arrive,82.505750823986
79,depart,84.07788899016332
80,start,84.07788899016332
82,arrive,84.87409139505317
83,arrive,85.14278854022267
80,depart,86.23228584700502
81,start,86.23228584700502
84,arrive,86.59703356037947
81,depart,86.76448693271016
82,start,86.76448693271016
85,arrive,86.77152898466511
82,depart,87.02144762421433
83,start,87.02144762421433
83,depart,87.29109234083523
84,start,87.29109234083523
86,arrive,87.37884924686638
84,depart,87.52764138975654
85,start,87.52764138975654
85,depart,88.012338730659
86,start,88.012338730659
87,arrive,88.2993946644765
86,depart,90.1261861446446
87,start,90.1261861446446
88,arrive,90.22123035778745
87,depart,90.2320311044167
88,start,90.2320311044167
