customer_id,event,time
0,arrive,0.07773860078025127
0,start,0.07773860078025127
1,arrive,1.5301759089490077
2,arrive,2.0668206439225254
0,depart,3.060156640735832
1,start,3.060156640735832
1,depart,3.5278092881444367
2,start,3.5278092881444367
2,depart,4.337676215216154
3,arrive,4.9649928430761765
3,start,4.9649928430761765
3,depart,5.154865513966326
4,arrive,7.483921615597895
4,start,7.483921615597895
5,arrive,7.524473784519196
6,arrive,7.560088397999154
4,depart,7.6460222344642155
5,start,7.6460222344642155
5,depart,7.7554125015067985
6,start,7.7554125015067985
6,depart,7.839073447104016
7,arrive,8.138945364125384
7,start,8.138945364125384
8,arrive,8.50743203373671
7,depart,8.565609562922342
8,start,8.565609562922342
8,depart,8.576273467758114
9,arrive,10.64153944699185
9,start,10.64153944699185
10,arrive,11.691165562234737
9,depart,12.623490427888933
10,start,12.623490427888933
10,depart,12.769366601682336
11,arrive,13.013518479174692
11,start,13.013518479174692
12,arrive,13.179241779450727
13,arrive,13.18582558379877
11,depart,13.399740957032213
12,start,13.399740957032213
12,depart,14.603717427638374
13,start,14.603717427638374
13,depart,15.981232149377046
14,arrive,16.658979057095497
14,start,16.658979057095497
15,arrive,17.71097509904049
16,arrive,18.20337974865145
17,arrive,18.24507874089668
18,arrive,18.688279540727148
19,arrive,19.259502076187694
14,depart,20.264202360310062
15,start,20.264202360310062
15,depart,20.266588335558257
16,start,20.266588335558257
20,arrive,20.912004041506794
21,arrive,21.34214258040445
22,arrive,21.368503608147062
16,depart,21.881516024295564
17,start,21.881516024295564
23,arrive,22.297708578375072
24,arrive,23.233981026135947
17,depart,23.596812437050083
18,start,23.596812437050083
18,depart,24.078931477546476
19,start,24.078931477546476
19,depart,24.499123288060318
20,start,24.499123288060318
20,depart,24.51994150068464
21,start,24.51994150068464
25,arrive,24.563688310410797
26,arrive,25.41906113672884
27,arrive,25.562673326981955
28,arrive,25.77382919154137
21,depart,26.23352103164753
22,start,26.23352103164753
29,arrive,26.545687251006836
22,depart,27.216058086720274
23,start,27.216058086720274
23,depart,27.6801770885954
24,start,27.6801770885954
24,depart,28.340661159879215
25,start,28.340661159879215
25,depart,29.339118151233937
26,start,29.339118151233937
26,depart,29.393314092564154
27,start,29.393314092564154
30,arrive,29.559875201656673
31,arrive,30.040521571141692
27,depart,32.09857456996521
28,start,32.09857456996521
28,depart,33.832225448733084
29,start,33.832225448733084
32,arrive,34.26999131361917
33,arrive,34.422809322935315
34,arrive,35.02983683616139
29,depart,35.35121954809827
30,start,35.35121954809827
30,depart,35.66535910609016
31,start,35.66535910609016
35,arrive,35.69554610568577
36,arrive,36.05782160450227
31,depart,36.21302365886937
32,start,36.21302365886937
37,arrive,36.94044226783764
32,depart,37.260439165129085
33,start,37.260439165129085
38,arrive,38.08068217797819
33,depart,38.63007318836013
34,start,38.63007318836013
34,depart,39.00189545688901
35,start,39.00189545688901
39,arrive,39.65896133518992
35,depart,39.87445558283506
36,start,39.87445558283506
36,depart,39.93888097219465
37,start,39.93888097219465
37,depart,40.87290500569117
38,start,40.87290500569117
40,arrive,41.13392151431092
41,arrive,41.283790636312844
38,depart,41.387713220795035
39,start,41.387713220795035
42,arrive,41.62774075794766
39,depart,42.611288959209375
40,start,42.611288959209375
43,arrive,42.72284550936532
40,depart,43.25489302971085
41,start,43.25489302971085
41,depart,44.018575884331874
42,start,44.018575884331874
42,depart,44.03279504111496
43,start,44.03279504111496
43,depart,44.89388814633744
44,arrive,45.04998674884825
44,start,45.04998674884825
45,arrive,45.76583048077657
44,depart,46.33673722665203
45,start,46.33673722665203
46,arrive,46.74018522314193
47,arrive,46.800093503457326
45,depart,47.5261677356483
46,start,47.5261677356483
46,depart,47.73855864738238
47,start,47.73855864738238
47,depart,47.87541784824582
48,arrive,47.97095615359383
48,start,47.97095615359383
48,depart,49.37554534677024
49,arrive,49.38724767942697
49,start,49.38724767942697
49,depart,49.741539538036236
50,arrive,52.56092992956034
50,start,52.56092992956034
50,depart,53.46357213235923
51,arrive,55.60680660243142
51,start,55.60680660243142
52,arrive,56.7657276841814
51,depart,57.04503400505975
52,start,57.04503400505975
